the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E61000000346F2F0B9CD52C03B0554933BFC4340,0101000020110F0000D77A2F3C99F05FC19204308FB88B5241,1303699,2017,201716043661.0,0411,2017-10-25,05:45:00,B,M,27,multi,N,N,N,4600 BLOCK Lancaster Ave,0,-75.21447395,39.9705681,16,0,1,0,39.9705681,-75.21447395
0101000020E610000007D30F6E9BCD52C0B04A965134FC4340,0101000020110F000031AE9C6865F05FC16DAE6E84B08B5241,1303700,2017,201716045740.0,0111,2017-11-09,10:59:00,B,M,30,head,N,N,N,4500 BLOCK Merion St,0,-75.21261169,39.97034664,16,0,1,1,39.97034664,-75.21261169
0101000020E6100000943C4B4E356554C07295BC74726B3C40,0101000020110F0000087D84B05F5261C1A18D6E0935314941,1303701,2017,201716045947.0,0411,2017-11-10,22:22:00,B,M,20,leg,N,N,N,43rd st & Brown Sts ,0,-81.58137853,28.41971521,16,0,1,0,28.41971521,-81.58137853
0101000020E610000030C933F55BCC52C0C0FF5E23ACFA4340,0101000020110F00004259CCC046EE5FC18C63B2F0FD895241,1303702,2017,201716048148.0,0111,2017-11-28,23:40:00,W,M,21,chest,N,N,N,3500 BLOCK Lancaster Ave,0,-75.19311266,39.95837824,16,0,1,1,39.95837824,-75.19311266
0101000020E6100000D7F9D8D9A7CD52C0B08D99C004FC4340,0101000020110F00008C50CC817AF05FC1B98004CE7B8B5241,1303703,2017,201716048801.0,0411,2017-12-04,01:00:00,B,M,58,knee,N,N,N,4500 BLOCK Laird St,0,-75.21336981,39.96889503,16,0,1,0,39.96889503,-75.21336981
0101000020E610000032BAEE735DCC52C0A424FB5285FB4340,0101000020110F0000AF70E74A49EE5FC11ADD7A98EE8A5241,1303704,2017,201716048856.0,0411,2017-12-04,13:43:00,B,M,25,leg,N,N,N,600 BLOCK N 35th St,0,-75.19320391,39.96500623,16,0,1,0,39.96500623,-75.19320391
0101000020E61000001D9C3EF152CE52C046DD9C84B1FB4340,0101000020110F0000753C7B1F9DF15FC1E0FE68911F8B5241,1303705,2017,201716051191.0,0411,2017-12-21,19:41:00,B,F,33,arms,N,N,N,5100 BLOCK Reno St,0,-75.2238124,39.96635492,16,0,1,0,39.96635492,-75.2238124
0101000020E61000009CB96EE70ECC52C0A9DFBF5863FB4340,0101000020110F000012E397DEC3ED5FC17E39E9F1C88A5241,1303706,2017,201716051555.0,0411,2017-12-24,21:22:00,B,M,22,arm,N,N,N,500 BLOCK N 32ND ST,0,-75.18840967,39.96396932,16,1,0,0,39.96396932,-75.18840967
0101000020E6100000B6355CC310CC52C01CE4DCC331F74340,0101000020110F00007F1D0107C7ED5FC1B1E28B9823865241,1303707,2017,201717004409.0,0411,2017-02-08,17:40:00,B,M,17,stomach,N,N,N,1700 BLOCK S 26th St,0,-75.18852314,39.93120621,17,0,1,0,39.93120621,-75.18852314
0101000020E6100000C088C78F02CB52C05EEEF6CD3BF74340,0101000020110F000076211D10FCEB5FC135561DB72E865241,1303708,2017,201717005130.0,0111,2017-02-15,11:42:00,B,M,17,chest,N,N,N,1500 BLOCK S Bancroft St,0,-75.17203135,39.93151259,17,0,1,1,39.93151259,-75.17203135
0101000020E6100000B61047CB7FCC52C0108842910FF74340,0101000020110F00004769E39F83EE5FC1EFEA4DB8FD855241,1303709,2017,201717005830.0,0411,2017-02-20,21:35:00,B,M,22,abdom,N,N,N,3000 BLOCK Mifflin St,0,-75.19529993,39.93016258,17,0,1,0,39.93016258,-75.19529993
0101000020E6100000B61047CB7FCC52C0108842910FF74340,0101000020110F00004769E39F83EE5FC1EFEA4DB8FD855241,1303710,2017,201717005831.0,0411,2017-02-20,21:35:00,B,M,21,shoul,N,N,N,3000 BLOCK Mifflin St,0,-75.19529993,39.93016258,17,0,1,0,39.93016258,-75.19529993
0101000020E6100000F24D26B031CC52C05059C99EEFF74340,0101000020110F00001AC126F4FEED5FC13C2ADBE1F5865241,1303711,2017,201717017711.0,0411,2017-05-12,12:21:00,B,F,26,multi,N,N,N,1300 BLOCK s 28th St,0,-75.19053272,39.93700013,17,0,1,0,39.93700013,-75.19053272
0101000020E6100000A83DE3CAB2CB52C016B73C9CE1F74340,0101000020110F00009D3CAA6827ED5FC13E912F5DE6865241,1303712,2017,201717017903.0,0411,2017-05-13,12:20:00,B,M,51,back,N,N,N,1200 BLOCK S Bonsall St,0,-75.18278763,39.93657258,17,0,1,0,39.93657258,-75.18278763
0101000020E6100000F1683E42A8CC52C0FEFDB5FE0EF84340,0101000020110F0000B282A25BC8EE5FC1EC6A92A218875241,1303713,2017,201717019775.0,0411,2017-05-24,23:21:00,B,M,25,thigh,N,N,N,1300 BLOCK S 33rd St,0,-75.1977697,39.93795761,17,0,1,0,39.93795761,-75.1977697
0101000020E61000001C2E6ADE8ECB52C0D5D1EDFC0DF74340,0101000020110F000004C58763EAEC5FC14CCB7CF8FB855241,1303714,2017,201717021878.0,0411,2017-06-06,07:25:00,B,M,23,buttocks,N,N,N,2100 BLOCK Pierce St,0,-75.18059502,39.93011438,17,0,1,0,39.93011438,-75.18059502
0101000020E610000022840D703DCC52C03B51B75876F74340,0101000020110F000067AA60E912EE5FC1D98F3F8E6F865241,1303715,2017,201717022727.0,0111,2017-06-11,22:21:00,B,M,30,multi,N,N,N,1600 BLOCK S 28th St,0,-75.19124986,39.93329915,17,0,1,1,39.93329915,-75.19124986
0101000020E6100000BC242944DBCB52C0E9B6442E38F74340,0101000020110F0000507554286CED5FC17BDD9FB32A865241,1303716,2017,201717025103.0,0411,2017-06-27,01:33:00,B,M,28,thigh,N,N,N,2400 BLOCK Morris St,0,-75.18525795,39.931402,17,0,1,0,39.931402,-75.18525795
0101000020E6100000ED8943703BCB52C0F5FF3F88C3F74340,0101000020110F0000C9CD8FAC5CEC5FC1B218510CC5865241,1303717,2017,201717025349.0,3006,2017-06-28,22:45:00,B,M,40,arm,N,N,N,1900 BLOCK Titan St,0,-75.17550284,39.93565467,17,0,1,0,39.93565467,-75.17550284
0101000020E610000026C6CFD257CB52C02B0D041A4FF74340,0101000020110F0000083E86E38CEC5FC11EA79A1644865241,1303718,2017,201717025984.0,0411,2017-07-02,23:04:00,B,F,29,leg,N,N,N,1500 BLOCK S Opal St,0,-75.17723532,39.93210149,17,0,1,0,39.93210149,-75.17723532
0101000020E6100000882FD128B6CA52C05A89D40FC5F74340,0101000020110F0000E8853F497AEB5FC1ABF70BBEC6865241,1303719,2017,201717027439.0,0411,2017-07-13,03:05:00,W,M,29,chest,N,N,N,1400 BLOCK FEDERAL ST,1,-75.16736813,39.93570135,17,0,1,0,39.93570135,-75.16736813
0101000020E6100000F7CD9AAB68CB52C0F84E71C1BEF84340,0101000020110F00007CC83C81A9EC5FC1D3D92754DB875241,1303720,2017,201717027783.0,0111,2017-07-15,11:54:00,B,M,28,multi,N,N,N,2100 BLOCK Fitzwater St,0,-75.17826357,39.9433214,17,0,1,1,39.9433214,-75.17826357
0101000020E6100000F7CD9AAB68CB52C0F84E71C1BEF84340,0101000020110F00007CC83C81A9EC5FC1D3D92754DB875241,1303721,2017,201717027783.0,3006,2017-07-15,11:54:00,B,M,19,leg,N,N,N,2100 BLOCK Fitzwater St,0,-75.17826357,39.9433214,17,0,1,0,39.9433214,-75.17826357
0101000020E6100000F7CD9AAB68CB52C0F84E71C1BEF84340,0101000020110F00007CC83C81A9EC5FC1D3D92754DB875241,1303722,2017,201717027783.0,3006,2017-07-15,11:54:00,B,M,24,shouldr,N,N,N,2100 BLOCK Fitzwater St,0,-75.17826357,39.9433214,17,0,1,0,39.9433214,-75.17826357
0101000020E6100000F7CD9AAB68CB52C0F84E71C1BEF84340,0101000020110F00007CC83C81A9EC5FC1D3D92754DB875241,1303723,2017,201717027783.0,3006,2017-07-15,11:54:00,B,M,26,leg,N,N,N,2100 BLOCK Fitzwater St,0,-75.17826357,39.9433214,17,0,1,0,39.9433214,-75.17826357
0101000020E6100000E2A1BD3424CC52C03250217007F84340,0101000020110F0000910A960DE8ED5FC1A254AF4310875241,1303724,2017,201717028470.0,0412,2017-07-20,11:54:00,B,M,19,torso,N,N,N,2700 BLOCK Latona St,0,-75.18970984,39.93772699,17,0,1,0,39.93772699,-75.18970984
0101000020E61000008F76B371CACB52C0C6B9130D4EF74340,0101000020110F00009EF15F954FED5FC1CA7CBBEC42865241,1303725,2017,201717029237.0,0411,2017-07-24,21:46:00,B,M,30,back,N,N,N,2300 BLOCK Fernon St,0,-75.18423121,39.93206943,17,0,1,0,39.93206943,-75.18423121
0101000020E6100000E0E3E17772CA52C04D6979F55CFE4340,0101000020110F0000BF054F4E07EB5FC1A05D9907158E5241,1303915,2017,201722031151.0,0411,2017-04-22,12:20:00,B,M,24,multi/head,N,N,N,1800 BLOCK W  Susquehanna Ave,0,-75.16323659,39.98721188,22,0,1,0,39.98721188,-75.16323659
0101000020E61000007F01B5FF9ECA52C045C8AB39E1FC4340,0101000020110F00003ADB0EF252EB5FC1A2F4DB23708C5241,1303916,2017,201722036278.0,0111,2017-05-08,04:09:00,B,M,24,head,N,N,N,1800 BLOCK Master St,0,-75.16595452,39.97562333,22,1,0,1,39.97562333,-75.16595452
0101000020E61000007F01B5FF9ECA52C045C8AB39E1FC4340,0101000020110F00003ADB0EF252EB5FC1A2F4DB23708C5241,1303917,2017,201722036278.0,3006,2017-05-08,04:09:00,B,M,25,head,N,N,N,1800 BLOCK Master St,0,-75.16595452,39.97562333,22,1,0,0,39.97562333,-75.16595452
0101000020E6100000F0B3FC866ACA52C013E90287E5FE4340,0101000020110F000044443BD1F9EA5FC143AAC76AAC8E5241,1303918,2017,201722037225.0,0411,2017-05-05,12:04:00,B,M,28,thigh,N,N,N,2400 BLOCK N Gratz St,0,-75.16275191,39.991379620000004,22,0,1,0,39.99137962,-75.16275191
0101000020E6100000FAE17369F4CB52C04A01927EB5FD4340,0101000020110F00004AD3B7DE96ED5FC1CD5F0A685B8D5241,1303919,2017,201722038278.0,0111,2017-05-15,19:04:00,B,M,28,head,N,N,N,1600 BLOCK N 32nd St,0,-75.18679272,39.98210127,22,0,1,1,39.98210127,-75.18679272
0101000020E6100000EE87E98CB9CA52C01176A3F2A3FE4340,0101000020110F00004586CB0B80EB5FC187DB6BB8638E5241,1303920,2017,201722039767.0,0411,2017-05-20,07:02:00,B,M,41,thigh,N,N,N,2100 BLOCK W Dauphin St,0,-75.1675751,39.9893783,22,0,1,0,39.98937829,-75.1675751
0101000020E6100000C3D02C01DFCA52C0EAF6E50E13FF4340,0101000020110F00001B9E6CAABFEB5FC1833EF6E3DE8E5241,1303921,2017,201722039853.0,0411,2017-05-20,10:38:00,B,M,18,multi,N,N,N,2500 BLOCK N  23rd St,0,-75.16986112,39.99276911,22,0,1,0,39.99276911,-75.16986112
0101000020E6100000C3D02C01DFCA52C0EAF6E50E13FF4340,0101000020110F00001B9E6CAABFEB5FC1833EF6E3DE8E5241,1303922,2017,201722039854.0,0411,2017-05-20,10:38:00,B,M,21,multi,N,N,N,2500 BLOCK N  23rd St,0,-75.16986112,39.99276911,22,0,1,0,39.99276911,-75.16986112
0101000020E6100000C3D02C01DFCA52C0EAF6E50E13FF4340,0101000020110F00001B9E6CAABFEB5FC1833EF6E3DE8E5241,1303923,2017,201722039900.0,0411,2017-05-20,10:38:00,B,M,24,multi,N,N,N,2500 BLOCK N  23rd St,0,-75.16986112,39.99276911,22,0,1,0,39.99276911,-75.16986112
0101000020E6100000C3D02C01DFCA52C0EAF6E50E13FF4340,0101000020110F00001B9E6CAABFEB5FC1833EF6E3DE8E5241,1303924,2017,201722039901.0,0411,2017-05-20,10:38:00,B,F,20,unk,N,N,N,2500 BLOCK N  23rd St,0,-75.16986112,39.99276911,22,0,1,0,39.99276911,-75.16986112
0101000020E6100000C3D02C01DFCA52C0EAF6E50E13FF4340,0101000020110F00001B9E6CAABFEB5FC1833EF6E3DE8E5241,1303925,2017,201722039902.0,0411,2017-05-20,10:38:00,B,M,17,multi,N,N,N,2500 BLOCK N  23rd St,0,-75.16986112,39.99276911,22,0,1,0,39.99276911,-75.16986112
0101000020E6100000C3D02C01DFCA52C0EAF6E50E13FF4340,0101000020110F00001B9E6CAABFEB5FC1833EF6E3DE8E5241,1303926,2017,201722039903.0,0411,2017-05-20,10:38:00,B,M,19,multi,N,N,N,2500 BLOCK N  23rd St,0,-75.16986112,39.99276911,22,0,1,0,39.99276911,-75.16986112
0101000020E6100000C3D02C01DFCA52C0EAF6E50E13FF4340,0101000020110F00001B9E6CAABFEB5FC1833EF6E3DE8E5241,1303927,2017,201722039904.0,0411,2017-05-20,10:38:00,B,M,22,multi,N,N,N,2500 BLOCK N  23rd St,0,-75.16986112,39.99276911,22,0,1,0,39.99276911,-75.16986112
0101000020E6100000C3D02C01DFCA52C0EAF6E50E13FF4340,0101000020110F00001B9E6CAABFEB5FC1833EF6E3DE8E5241,1303928,2017,201722039905.0,0411,2017-05-20,10:38:00,B,M,25,multi,N,N,N,2500 BLOCK N  23rd St,0,-75.16986112,39.99276911,22,0,1,0,39.99276911,-75.16986112
0101000020E6100000C3D02C01DFCA52C0EAF6E50E13FF4340,0101000020110F00001B9E6CAABFEB5FC1833EF6E3DE8E5241,1303929,2017,201722039906.0,0411,2017-05-20,10:38:00,B,M,20,multi,N,N,N,2500 BLOCK N  23rd St,0,-75.16986112,39.99276911,22,0,1,0,39.99276911,-75.16986112
0101000020E6100000E466D90F08CA52C00E5A7AFAA9FE4340,0101000020110F000082095F9052EA5FC16122C9676A8E5241,1303930,2017,201722040179.0,0411,2017-05-21,10:52:00,B,M,28,hip,N,N,N,1400 BLOCK W  York St,0,-75.15674206,39.98956233,22,0,1,0,39.98956233,-75.15674206
0101000020E610000012AD0DFC85CA52C070DD209CC7FD4340,0101000020110F0000B3D5CE7428EB5FC15E8C4B7C6F8D5241,1303931,2017,201722042180.0,0411,2017-05-28,02:18:00,B,M,27,legs,N,N,N,1900 BLOCK N Gratz St,0,-75.16442778,39.98265411,22,0,1,0,39.98265411,-75.16442777
0101000020E6100000A6485BE84CCB52C0F563384316FE4340,0101000020110F0000F07DDC587AEC5FC18D0173AAC68D5241,1303932,2017,201722042993.0,0411,2017-05-30,21:57:00,B,M,35,legs,N,N,N,2600 BLOCK W Berks St,0,-75.17656907,39.9850544,22,0,1,0,39.9850544,-75.17656907
0101000020E6100000FEC1B80227CB52C007AD4D8489FD4340,0101000020110F0000A880A8F939EC5FC1C51996A92A8D5241,1303933,2017,201722043511.0,0111,2017-06-01,16:35:00,B,M,31,multi,N,N,N,2400 BLOCK Cecil B Moore Ave,0,-75.17425602,39.98075918,22,0,1,1,39.98075918,-75.17425602
0101000020E610000017B32D1C6BCB52C0BDD0332860FF4340,0101000020110F0000D58E23A6ADEC5FC14E926E5C348F5241,1303934,2017,201722043524.0,0411,2017-06-01,18:00:00,B,M,25,multi,N,N,N,2500 BLOCK N Dover St,0,-75.17841248,39.99512198,22,0,1,0,39.99512198,-75.17841248
0101000020E610000017B32D1C6BCB52C0BDD0332860FF4340,0101000020110F0000D58E23A6ADEC5FC14E926E5C348F5241,1303935,2017,201722043538.0,0411,2017-06-01,18:00:00,B,M,18,leg,N,N,N,2500 BLOCK N Dover St,0,-75.17841248,39.99512198,22,0,1,0,39.99512198,-75.17841248
0101000020E6100000B7962C9B77CA52C0D3488D0140FE4340,0101000020110F000036D2760810EB5FC1F33EB8EFF48D5241,1303936,2017,201722044658.0,0411,2017-06-04,09:35:00,B,M,18,chest,N,N,N,2100 BLOCK N  Gratz St,0,-75.16355018,39.98632831,22,0,1,0,39.98632831,-75.16355018
0101000020E610000008B322CD0CCA52C0FB017236DBFE4340,0101000020110F00009F98429D5AEA5FC147239BFBA08E5241,1303937,2017,201722045371.0,0300,2017-06-07,02:42:00,B,M,55,leg,N,N,N,1500 BLOCK Cumberland St,0,-75.15703133,39.99106484,22,0,1,0,39.99106484,-75.15703133
0101000020E6100000D6D2927D06CA52C06DC15ACE08FF4340,0101000020110F0000CCC310E54FEA5FC184727D86D38E5241,1303938,2017,201722046912.0,0411,2017-06-11,11:55:00,B,F,35,leg,N,N,N,2500 BLOCK N 15th St,0,-75.15664615,39.99245624,22,0,1,0,39.99245624,-75.15664615
0101000020E6100000CE99826F39CA52C05C7A6E801DFF4340,0101000020110F000063741B6EA6EA5FC1B65FC177EA8E5241,1303939,2017,201722047743.0,0411,2017-06-13,22:15:00,B,M,16,multi,N,N,N,2600 BLOCK N 17th St,0,-75.15975559,39.99308783,22,0,1,0,39.99308782,-75.15975559
0101000020E6100000473B6EF89DCB52C00EFA4EA37BFF4340,0101000020110F000029E6580A04ED5FC133BB9FD3528F5241,1303940,2017,201722048944.0,0411,2017-06-17,20:35:00,B,M,24,leg,N,N,N,2600 BLOCK N Stanley St,0,-75.18151675,39.99596063,22,0,1,0,39.99596063,-75.18151675
0101000020E610000072C8829961CB52C0FFA0E4C40DFF4340,0101000020110F000092649C7E9DEC5FC1EDD4F506D98E5241,1303941,2017,201722049245.0,0411,2017-06-18,21:07:00,B,F,62,arm,N,N,N,2400 BLOCK N 28th St,0,-75.17783201,39.9926077,22,0,1,0,39.9926077,-75.17783201
0101000020E61000009E8855EE8BCB52C035662B92A3FD4340,0101000020110F000001B20B66E5EC5FC1A406508A478D5241,1303942,2017,201722049713.0,0111,2017-06-20,10:49:00,B,M,32,multi,N,N,N,2800 BLOCK Cecil B Moore Ave,0,-75.18041571,39.98155429,22,0,1,1,39.98155429,-75.18041571
0101000020E61000006E5809CCF9CB52C0530E3D94AEFD4340,0101000020110F00003AA66104A0ED5FC12642D2BD538D5241,1303943,2017,201722051929.0,0411,2017-06-27,03:09:00,W,M,29,thigh,N,N,N,3200 BLOCK W Turner St,0,-75.1871214,39.98189023,22,0,1,0,39.98189023,-75.1871214
0101000020E6100000D97A44543ACA52C032A1D50BB6FE4340,0101000020110F000001B3ACF2A7EA5FC1A05563C8778E5241,1303944,2017,201722052800.0,0411,2017-06-29,21:21:00,B,M,19,shoulder,N,N,N,Chadwick & York St,0,-75.15981013,39.98993061,22,0,1,0,39.98993061,-75.15981013
0101000020E6100000912817D7F6CA52C05D047C6D6CFF4340,0101000020110F00008D412427E8EB5FC120CDE0F6418F5241,1303945,2017,201722053162.0,0111,2017-06-30,21:40:00,B,M,47,multi,N,N,N,2400 BLOCK W Oakdale St,0,-75.17131593,39.99549645,22,0,1,1,39.99549645,-75.17131593
0101000020E610000041470E854DCB52C02BBF0CC608FD4340,0101000020110F0000CED807637BEC5FC1D9A7ADF89B8C5241,1303946,2017,201722053221.0,0411,2017-07-01,12:04:00,B,M,30,leg,N,N,N,1400 BLOCK N 25th St,0,-75.17660643,39.97683025,22,0,1,0,39.97683025,-75.17660643
0101000020E61000002C3728CCC1CA52C007365B372DFF4340,0101000020110F000030F5F40D8EEB5FC1589777E3FB8E5241,1303947,2017,201722053561.0,0411,2017-07-01,23:03:00,B,M,23,leg,N,N,N,2500 BLOCK N 22nd St,0,-75.16807846,39.99356739,22,0,1,0,39.99356739,-75.16807846
0101000020E6100000BCC4A233FACA52C06DFD15AE1EFD4340,0101000020110F0000E94FDDDCEDEB5FC1DE2D2240B48C5241,1303948,2017,201722054466.0,0411,2017-07-04,20:25:00,B,M,30,buttocks,N,N,N,1400 BLOCK N 22nd St,0,-75.1715211,39.97749878,22,0,1,0,39.97749878,-75.1715211
0101000020E6100000BCC4A233FACA52C06DFD15AE1EFD4340,0101000020110F0000E94FDDDCEDEB5FC1DE2D2240B48C5241,1303949,2017,201722054489.0,0411,2017-07-04,20:25:00,B,M,21,chest,N,N,N,1400 BLOCK N 22nd St,0,-75.1715211,39.97749878,22,0,1,0,39.97749878,-75.1715211
0101000020E6100000C31DDA8DDFC952C0E1285867A5FE4340,0101000020110F00009B30E3C10DEA5FC169DC9155658E5241,1303950,2017,201722054565.0,0411,2017-07-05,12:16:00,B,M,24,leg,N,N,N,2400 BLOCK N Park Ave,0,-75.15426966,39.98942272,22,0,1,0,39.98942272,-75.15426966
0101000020E6100000ECC183EACFCA52C09D6062A0A9FE4340,0101000020110F000032934E09A6EB5FC16F69EA036A8E5241,1303951,2017,201722054819.0,0411,2017-07-05,21:17:00,B,M,39,shoulder,N,N,N,2200 BLOCK W Dauphin St,0,-75.16894019,39.98955159,22,0,1,0,39.98955159,-75.16894019
0101000020E61000007345EF75CECB52C0D26B58F81FFE4340,0101000020110F00003EDDEE6756ED5FC19162116DD18D5241,1303952,2017,201722055476.0,0411,2017-07-08,12:04:00,B,M,25,back,N,N,N,1900 BLOCK N 31st St,0,-75.18447636,39.98535065,22,0,1,0,39.98535065,-75.18447636
0101000020E61000007345EF75CECB52C0D26B58F81FFE4340,0101000020110F00003EDDEE6756ED5FC19162116DD18D5241,1303953,2017,201722055477.0,0411,2017-07-08,12:04:00,B,M,17,multi,N,N,N,1900 BLOCK N 31st St,0,-75.18447636,39.98535065,22,0,1,0,39.98535065,-75.18447636
0101000020E61000007345EF75CECB52C0D26B58F81FFE4340,0101000020110F00003EDDEE6756ED5FC19162116DD18D5241,1303954,2017,201722055478.0,0411,2017-07-08,12:04:00,B,M,15,leg,N,N,N,1900 BLOCK N 31st St,0,-75.18447636,39.98535065,22,0,1,0,39.98535065,-75.18447636
0101000020E61000007D7B114C79CB52C0654DB0283AFF4340,0101000020110F000061E744BFC5EC5FC12704913C0A8F5241,1303955,2017,201722056380.0,0411,2017-07-10,23:44:00,B,M,24,leg,N,N,N,2900 BLOCK W Cumberland St,0,-75.17927839,39.99396237,22,0,1,0,39.99396237,-75.17927839
0101000020E610000041D013C728CB52C0150E311C57FE4340,0101000020110F000052A507FA3CEC5FC14887E68B0E8E5241,1303956,2017,201722056846.0,0300,2017-07-12,14:45:00,B,M,25,foot,N,N,N,25th st & Diamond St,0,-75.17436387,39.98703339,22,0,1,0,39.98703339,-75.17436387
0101000020E6100000618453935ECB52C068A6A41C06FF4340,0101000020110F00008495945B98EC5FC14261E789D08E5241,1303957,2017,201722057627.0,0411,2017-07-15,02:12:00,B,M,35,stomach,N,N,N,2700 BLOCK York St,0,-75.17764743,39.99237402,22,1,0,0,39.99237402,-75.17764743
0101000020E6100000943C4B4E356554C07295BC74726B3C40,0101000020110F0000087D84B05F5261C1A18D6E0935314941,1303958,2017,201722057871.0,0411,2017-07-15,09:06:00,B,M,35,leg,N,N,N,2500 BLOCK W Huntingdon t,0,-81.58137853,28.41971521,22,0,1,0,28.41971521,-81.58137853
0101000020E6100000943C4B4E356554C07295BC74726B3C40,0101000020110F0000087D84B05F5261C1A18D6E0935314941,1303959,2017,201722057945.0,0411,2017-07-16,01:27:00,B,M,26,back,N,N,N,29th / Ridgre Ave ,0,-81.58137853,28.41971521,22,0,1,0,28.41971521,-81.58137853
0101000020E6100000A7D8458FA7CA52C053A4909E01FD4340,0101000020110F00003B2EA77C61EB5FC10FA0D50A948C5241,1303960,2017,201722058205.0,0411,2017-07-17,12:30:00,B,M,21,multi,N,N,N,1400 BLOCK N  19th St,0,-75.16647703,39.97661192,22,0,1,0,39.97661192,-75.16647703
0101000020E6100000F33AE2900DCB52C0CAA0A035BBFD4340,0101000020110F000099B73FC10EEC5FC19613AFBD618D5241,1303961,2017,201722058862.0,0411,2017-07-18,23:39:00,B,F,35,buttocks,N,N,N,1800 BLOCK Judson St,0,-75.172703,39.98227568,22,0,1,0,39.98227568,-75.172703
0101000020E6100000F33AE2900DCB52C0CAA0A035BBFD4340,0101000020110F000099B73FC10EEC5FC19613AFBD618D5241,1303962,2017,201722058881.0,0411,2017-07-18,23:39:00,B,M,20,thigh,N,N,N,1800 BLOCK Judson St,0,-75.172703,39.98227568,22,0,1,0,39.98227568,-75.172703
0101000020E610000034A82EC7C8CA52C01D8A0AEEEAFD4340,0101000020110F0000482066E999EB5FC18B2C71A2968D5241,1303963,2017,201722062458.0,0411,2017-07-29,07:30:00,B,M,26,multi,N,N,N,1900 BLOCK N 21st St,0,-75.16850452,39.98373199,22,0,1,0,39.98373199,-75.16850452
0101000020E610000034A82EC7C8CA52C01D8A0AEEEAFD4340,0101000020110F0000482066E999EB5FC18B2C71A2968D5241,1303964,2017,201722062459.0,0411,2017-07-29,07:30:00,B,F,42,leg,N,N,N,1900 BLOCK N 21st St,0,-75.16850452,39.98373199,22,0,1,0,39.98373199,-75.16850452
0101000020E610000034A82EC7C8CA52C01D8A0AEEEAFD4340,0101000020110F0000482066E999EB5FC18B2C71A2968D5241,1303965,2017,201722062460.0,0411,2017-07-29,07:30:00,B,M,24,back,N,N,N,1900 BLOCK N 21st St,0,-75.16850452,39.98373199,22,0,1,0,39.98373199,-75.16850452
0101000020E61000002F1F83F458CB52C095021C8C22FF4340,0101000020110F0000C7269CCF8EEC5FC1D54FAC0FF08E5241,1303966,2017,201722063042.0,0411,2017-07-31,18:06:00,B,M,49,leg,N,N,N,2400 BLOCK Marston St,0,-75.17730439,39.9932418,22,0,1,0,39.9932418,-75.17730439
0101000020E6100000D126031796CA52C0848B2ED2B8FC4340,0101000020110F0000C78911D043EB5FC108BE675C438C5241,1303967,2017,201722065364.0,3010,2017-08-07,22:17:00,B,M,27,multi,N,N,N,1800 BLOCK Seybert St,0,-75.16541076,39.97439029,22,0,1,1,39.97439029,-75.16541076
0101000020E610000084068B587ECA52C01E8C54EFDBFE4340,0101000020110F0000DB442D7B1BEB5FC15DD68EC8A18E5241,1303968,2017,201722065680.0,0111,2017-08-08,23:30:00,B,M,23,stomach,N,N,N,2400 BLOCK N Garnet St,0,-75.16396154,39.99108688,22,0,1,1,39.99108688,-75.16396154
0101000020E610000068A17454BBCB52C0F4E967A068FE4340,0101000020110F00007D7112E935ED5FC1802A8CF6218E5241,1303969,2017,201722065773.0,0112,2017-08-09,12:53:00,B,M,0,chest,N,N,N,3000 BLOCK Fontain St,0,-75.18330871,39.98756795,22,0,1,1,39.98756795,-75.18330871
0101000020E6100000089C19BB8CCA52C0F98DA7CCEAFE4340,0101000020110F000074D35EEA33EB5FC1E643EB42B28E5241,1303970,2017,201722066821.0,0411,2017-08-13,01:50:00,B,M,52,multi,N,N,N,2400 BLOCK N  20th St,0,-75.16483953,39.99154051,22,0,1,0,39.99154051,-75.16483953
0101000020E6100000E754CFD5D8CB52C05FD9814AC7FC4340,0101000020110F00001954340768ED5FC1B015CD65538C5241,1303971,2017,201722069588.0,0411,2017-08-21,21:21:00,B,M,21,throat,N,N,N,1200 BLOCK N  30th St,0,-75.18510957,39.974831879999996,22,0,1,0,39.97483188,-75.18510957
0101000020E610000071FDA2A192CB52C0E8E1806DAFFD4340,0101000020110F0000F7E1A8C7F0EC5FC144ABA2AE548D5241,1303972,2017,201722070645.0,0411,2017-08-25,21:04:00,B,M,35,arm,N,N,N,1700 BLOCK N Newkirk St,0,-75.18082467,39.98191613,22,0,1,0,39.98191613,-75.18082467
0101000020E610000071FDA2A192CB52C0E8E1806DAFFD4340,0101000020110F0000F7E1A8C7F0EC5FC144ABA2AE548D5241,1303973,2017,201722070675.0,0411,2017-08-25,21:04:00,B,M,24,multi,N,N,N,1700 BLOCK N Newkirk St,0,-75.18082467,39.98191613,22,0,1,0,39.98191613,-75.18082467
0101000020E61000003355CDFFADCB52C0990A547377FE4340,0101000020110F0000E12E56441FED5FC12B312965328E5241,1303974,2017,201722072085.0,0111,2017-08-30,12:58:00,B,M,57,neck,N,N,N,3000 BLOCK Diamond St,0,-75.18249507,39.98802034,22,0,1,1,39.98802034,-75.18249507
